{} -0.039782092605 
55.0 -0.014150433196 -0.003101353174
55.2 -0.014029123583 -0.003101189972
55.4 -0.013906334174 -0.003101024188
55.6 -0.013782087293 -0.003100855934
55.8 -0.013656405686 -0.003100685323
56.0 -0.013529312484 -0.003100512474
56.2 -0.013400831182 -0.003100337500
56.4 -0.013270985605 -0.003100160520
56.6 -0.013139799888 -0.003099981647
56.8 -0.013007298444 -0.003099800998
57.0 -0.012873505945 -0.003099618687
57.2 -0.012738447296 -0.003099434830
57.4 -0.012602147613 -0.003099249539
57.6 -0.012464632201 -0.003099062929
57.8 -0.012325926536 -0.003098875113
58.0 -0.012186056246 -0.003098686200
58.2 -0.012045047089 -0.003098496300
58.4 -0.011902924940 -0.003098305521
58.6 -0.011759715776 -0.003098113967
58.8 -0.011615445657 -0.003097921745
59.0 -0.011470140717 -0.003097728957
59.2 -0.011323827147 -0.003097535704
59.4 -0.011176531186 -0.003097342084
59.6 -0.011028279108 -0.003097148194
59.8 -0.010879097212 -0.003096954130
60.0 -0.010729011816 -0.003096759984
